,Unnamed: 0,static_text,log_level,tokens,pos,posNum
5022,12415,Resetting offset for partition * to offset *.,info,"[Resetting, offset, for, partition, to, offset]","['VERB', 'VERB', 'ADP', 'NOUN', 'PART', 'VERB']","[100, 100, 85, 92, 94, 100]"
5023,14037,Ignoring exception during selector close,warn,"[Ignoring, exception, during, selector, close]","['VERB', 'NOUN', 'ADP', 'NOUN', 'NOUN']","[100, 92, 85, 92, 92]"
5024,2988," :  | Received a flush start marker from primary, but the family is not found. Ignoring |  StoreFlushDescriptor:",warn,"[ , Received, a, flush, start, marker, from, primary, but, the, family, is, not, found, Ignoring, StoreFlushDescriptor]","['SPACE', 'VERB', 'DET', 'ADJ', 'NOUN', 'NOUN', 'ADP', 'NOUN', 'CCONJ', 'DET', 'NOUN', 'AUX', 'PART', 'VERB', 'VERB', 'NOUN']","[103, 100, 90, 84, 92, 92, 85, 92, 89, 90, 92, 87, 94, 100, 100, 92]"
5025,132,scanner failed to close.,warn,"[scanner, failed, to, close]","['NOUN', 'VERB', 'PART', 'VERB']","[92, 100, 94, 100]"
5026,10048,Consumer subtask * creating fetcher with offsets *.,info,"[Consumer, subtask, creating, fetcher, with, offsets]","['NOUN', 'NOUN', 'VERB', 'NOUN', 'ADP', 'NOUN']","[92, 92, 100, 92, 85, 92]"
5027,14956,Learner received NEWLEADER message,info,"[Learner, received, NEWLEADER, message]","['PROPN', 'VERB', 'PROPN', 'NOUN']","[96, 100, 96, 92]"
5028,10561,Invalid value for BLOB connection backlog: *. Using default value of *,warn,"[Invalid, value, for, BLOB, connection, backlog, Using, default, value, of]","['ADJ', 'NOUN', 'ADP', 'PROPN', 'NOUN', 'NOUN', 'VERB', 'NOUN', 'NOUN', 'ADP']","[84, 92, 85, 96, 92, 92, 100, 92, 92, 85]"
5029,14772,writeToDisk == true but configFilename == null,info,"[writeToDisk, true, but, configFilename, null]","['ADP', 'ADJ', 'CCONJ', 'AUX', 'NOUN']","[85, 84, 89, 87, 92]"
5030,3014," :  | Received a bulk load marker from primary, but the family is not found.  | Ignoring. StoreDescriptor:",warn,"[ , Received, a, bulk, load, marker, from, primary, but, the, family, is, not, found, Ignoring, StoreDescriptor]","['SPACE', 'VERB', 'DET', 'ADJ', 'NOUN', 'NOUN', 'ADP', 'NOUN', 'CCONJ', 'DET', 'NOUN', 'AUX', 'PART', 'VERB', 'PROPN', 'PROPN']","[103, 100, 90, 84, 92, 92, 85, 92, 89, 90, 92, 87, 94, 100, 96, 96]"
5031,5822,java.awt.headless=*,info,"[java, awt, headless]","['PROPN', 'PROPN', 'NOUN']","[96, 96, 92]"
5032,14972,Unknown status:*!,warn,"[Unknown, status]","['ADJ', 'NOUN']","[84, 92]"
5033,5641,Problem in BeanShell script: *,warn,"[Problem, in, BeanShell, script]","['NOUN', 'ADP', 'PROPN', 'NOUN']","[92, 85, 96, 92]"
5034,2373,"Cleanup replication barriers: totalRows *, cleanedRows *, deletedRows *, deletedBarriers *, deletedLastPushedSeqIds *",info,"[Cleanup, replication, barriers, totalRows, cleanedRows, deletedRows, deletedBarriers, deletedLastPushedSeqIds]","['ADJ', 'NOUN', 'NOUN', 'NOUN', 'AUX', 'X', 'NOUN', 'PROPN']","[84, 92, 92, 92, 87, 101, 92, 96]"
5035,4354,[ | ] Was unable to close region  | .  Just continuing... ,warn,"[ , Was, unable, to, close, region, Just, continuing]","['SPACE', 'AUX', 'ADJ', 'PART', 'VERB', 'NOUN', 'ADV', 'VERB']","[103, 87, 84, 94, 100, 92, 86, 100]"
5036,6480,JmeterKeyStore Location: * type *,info,"[JmeterKeyStore, Location, type]","['PROPN', 'PROPN', 'NOUN']","[96, 96, 92]"
5037,5815,Version *,info,[Version],['NOUN'],[92]
5038,15282,* primary-replica resync to replica on node [*] failed,info,"[ , primary, replica, resync, to, replica, on, node, failed]","['SPACE', 'ADJ', 'PROPN', 'PROPN', 'ADP', 'PROPN', 'ADP', 'PROPN', 'VERB']","[103, 84, 96, 96, 85, 96, 85, 96, 100]"
5039,15035,Cannot add private credential to subject; clients authentication may fail,warn,"[Can, not, add, private, credential, to, subject, clients, authentication, may, fail]","['AUX', 'PART', 'VERB', 'ADJ', 'NOUN', 'PART', 'VERB', 'NOUN', 'NOUN', 'AUX', 'VERB']","[87, 94, 100, 84, 92, 94, 100, 92, 92, 87, 100]"
5040,673,Killed namenode: | . Reported num of rs:,info,"[Killed, namenode, Reported, num, of, rs]","['VERB', 'NOUN', 'VERB', 'ADJ', 'ADP', 'NOUN']","[100, 92, 100, 84, 85, 92]"
5041,4559,Failed to sideline old file *,warn,"[Failed, to, sideline, old, file]","['VERB', 'PART', 'VERB', 'ADJ', 'NOUN']","[100, 94, 100, 84, 92]"
5042,16585,exception caught on transport layer [thread=*],warn,"[exception, caught, on, transport, layer, thread]","['NOUN', 'VERB', 'ADP', 'NOUN', 'NOUN', 'NOUN']","[92, 100, 85, 92, 92, 92]"
5043,2631,"Mob store is flushed, sequenceid= | , memsize= |  | , hasBloomFilter= | , into tmp file ",info,"[Mob, store, is, flushed, sequenceid, memsize, hasBloomFilter, into, tmp, file]","['NOUN', 'NOUN', 'AUX', 'ADJ', 'NOUN', 'VERB', 'PROPN', 'ADP', 'NOUN', 'NOUN']","[92, 92, 87, 84, 92, 100, 96, 85, 92, 92]"
5044,3587,Closed *,info,[Closed],['ADJ'],[84]
5045,13252,Stopping KafkaOffsetBackingStore,info,"[Stopping, KafkaOffsetBackingStore]","['VERB', 'X']","[100, 101]"
5046,17173,Failed to cleanup native storage from previous invocation,warn,"[Failed, to, cleanup, native, storage, from, previous, invocation]","['VERB', 'PART', 'VERB', 'ADJ', 'NOUN', 'ADP', 'ADJ', 'NOUN']","[100, 94, 100, 84, 92, 85, 84, 92]"
5047,4233,Skipping file  |  due to IOException,warn,"[Skipping, file, due, to, IOException]","['VERB', 'NOUN', 'ADP', 'ADP', 'NOUN']","[100, 92, 85, 85, 92]"
5048,4084,Skipping HFileLink ,warn,"[Skipping, HFileLink]","['VERB', 'NOUN']","[100, 92]"
5049,5789,Exception invalidating socketOutputStream connected to graphite server *:*,warn,"[Exception, invalidating, socketOutputStream, connected, to, graphite, server]","['NOUN', 'VERB', 'NOUN', 'VERB', 'ADP', 'NOUN', 'NOUN']","[92, 100, 92, 100, 85, 92, 92]"
5050,79,Call failed on IOException,warn,"[Call, failed, on, IOException]","['VERB', 'VERB', 'ADP', 'NOUN']","[100, 100, 85, 92]"
5051,14568,Sending DIFF zxid=0x*  for peer sid: *,info,"[Sending, DIFF, zxid, 0x, for, peer, sid]","['VERB', 'PROPN', 'ADJ', 'PROPN', 'ADP', 'NOUN', 'ADJ']","[100, 96, 84, 96, 85, 92, 84]"
5052,5950,Exiting,info,[Exiting],['VERB'],[100]
5053,12130,Current working/local Directory: *,info,"[Current, working, local, Directory]","['ADJ', 'VERB', 'ADJ', 'PROPN']","[84, 100, 84, 96]"
5054,15062,accepted: local:* from:* to:*,info,"[accepted, local, from, to]","['VERB', 'ADJ', 'ADP', 'ADP']","[100, 84, 85, 85]"
5055,1535,"Timer already marked completed, ignoring!",warn,"[Timer, already, marked, completed, ignoring]","['PROPN', 'ADV', 'VERB', 'VERB', 'VERB']","[96, 86, 100, 100, 100]"
5056,14924,Interrupting SendWorker,warn,"[Interrupting, SendWorker]","['PROPN', 'PROPN']","[96, 96]"
5057,2162,"Added to offline, CURRENTLY NEVER CLEARED!!! ",info,"[Added, to, offline, CURRENTLY, NEVER, CLEARED]","['VERB', 'PART', 'VERB', 'PROPN', 'ADV', 'VERB']","[100, 94, 100, 96, 86, 100]"
5058,2838,RegionServerSpaceQuotaManager has already been started!,warn,"[RegionServerSpaceQuotaManager, has, already, been, started]","['NOUN', 'AUX', 'ADV', 'AUX', 'VERB']","[92, 87, 86, 87, 100]"
5059,3270,vmInputArguments=,info,[vmInputArguments],['NOUN'],[92]
5060,11967,Iteration tail * trying to acquire feedback queue under *,info,"[Iteration, tail, trying, to, acquire, feedback, queue, under]","['NOUN', 'NOUN', 'VERB', 'PART', 'VERB', 'NOUN', 'NOUN', 'ADP']","[92, 92, 100, 94, 100, 92, 92, 85]"
5061,17603,in : *,info,[in],['ADP'],[85]
5062,11105,Could not find any IPv4 address that is not loopback or link-local. Using localhost address.,warn,"[Could, not, find, any, IPv4, address, that, is, not, loopback, or, link, local, Using, localhost, address]","['AUX', 'PART', 'VERB', 'DET', 'NOUN', 'NOUN', 'PRON', 'AUX', 'PART', 'ADJ', 'CCONJ', 'VERB', 'ADJ', 'PROPN', 'NOUN', 'NOUN']","[87, 94, 100, 90, 92, 92, 95, 87, 94, 84, 89, 100, 84, 96, 92, 92]"
5063,1165,Removing peer * from hfile reference queue.,info,"[Removing, peer, from, hfile, reference, queue]","['VERB', 'NOUN', 'ADP', 'ADJ', 'NOUN', 'NOUN']","[100, 92, 85, 84, 92, 92]"
5064,7847,Uncaught exception on thread *: *,warn,"[Uncaught, exception, on, thread]","['ADJ', 'NOUN', 'ADP', 'NOUN']","[84, 92, 85, 92]"
5065,17544,Failed to produce role deprecation messages,warn,"[Failed, to, produce, role, deprecation, messages]","['VERB', 'PART', 'VERB', 'NOUN', 'NOUN', 'NOUN']","[100, 94, 100, 92, 92, 92]"
5066,13702,Topic(s) * already exist.,warn,"[Topic, s, already, exist]","['NOUN', 'PRON', 'ADV', 'VERB']","[92, 95, 86, 100]"
5067,17344,$$$Empty Message$$$,info,"[ , Empty, Message]","['SPACE', 'ADJ', 'NOUN']","[103, 84, 92]"
5068,11595,$$$Empty Message$$$,info,"[ , Empty, Message]","['SPACE', 'ADJ', 'NOUN']","[103, 84, 92]"
5069,16269,Updated breaker settings request: *,info,"[Updated, breaker, settings, request]","['VERB', 'NOUN', 'NOUN', 'VERB']","[100, 92, 92, 100]"
5070,12764,[Principal=*]: Expiring credential re-login thread started.,info,"[ , Principal, Expiring, credential, re, login, thread, started]","['SPACE', 'PROPN', 'PROPN', 'NOUN', 'ADP', 'ADJ', 'NOUN', 'VERB']","[103, 96, 96, 92, 85, 84, 92, 100]"
5071,9946,Created HiveCatalog '*',info,"[Created, HiveCatalog]","['VERB', 'PROPN']","[100, 96]"
5072,5948,Shutting test ...,info,"[Shutting, test]","['VERB', 'NOUN']","[100, 92]"
5073,5688,"Error formatting * at format *, using default",warn,"[Error, formatting, at, format, using, default]","['NOUN', 'VERB', 'ADP', 'NOUN', 'VERB', 'NOUN']","[92, 100, 85, 92, 100, 92]"
5074,15554,setting initial configuration to *,info,"[setting, initial, configuration, to]","['VERB', 'ADJ', 'NOUN', 'PART']","[100, 84, 92, 94]"
5075,4774,"[ | ]  | Querying key  | , cfs ",info,"[ , Querying, key, cfs]","['SPACE', 'VERB', 'ADJ', 'NOUN']","[103, 100, 84, 92]"
5076,17580,"http client did not trust this server's certificate, closing connection *",warn,"[http, client, did, not, trust, this, server, s, certificate, closing, connection]","['PROPN', 'NOUN', 'AUX', 'PART', 'VERB', 'DET', 'NOUN', 'PART', 'NOUN', 'NOUN', 'NOUN']","[96, 92, 87, 94, 100, 90, 92, 94, 92, 92, 92]"
5077,199,$$$Empty Message$$$,info,"[ , Empty, Message]","['SPACE', 'ADJ', 'NOUN']","[103, 84, 92]"
5078,8034,"Compaction executor has shut down, not submitting task",info,"[Compaction, executor, has, shut, down, not, submitting, task]","['NOUN', 'NOUN', 'AUX', 'VERB', 'ADP', 'PART', 'VERB', 'NOUN']","[92, 92, 87, 100, 85, 94, 100, 92]"
5079,588,Stopping data node on: ,info,"[Stopping, data, node, on]","['VERB', 'NOUN', 'NOUN', 'ADP']","[100, 92, 92, 85]"
5080,3567,Was not able to trigger a flush from primary region due to old server version?  | Continuing to open the secondary region replica: ,warn,"[Was, not, able, to, trigger, a, flush, from, primary, region, due, to, old, server, version, Continuing, to, open, the, secondary, region, replica]","['AUX', 'PART', 'ADJ', 'PART', 'VERB', 'DET', 'NOUN', 'ADP', 'ADJ', 'NOUN', 'ADP', 'ADP', 'ADJ', 'NOUN', 'NOUN', 'VERB', 'PART', 'VERB', 'DET', 'ADJ', 'NOUN', 'PROPN']","[87, 94, 84, 94, 100, 90, 92, 85, 84, 92, 85, 85, 84, 92, 92, 100, 94, 100, 90, 84, 92, 96]"
5081,15144,no network address found. ignoring [*]...,warn,"[no, network, address, found, ignoring]","['DET', 'NOUN', 'NOUN', 'VERB', 'VERB']","[90, 92, 92, 100, 100]"
5082,14670,FOLLOWING - LEADER ELECTION TOOK - * *MS,info,"[FOLLOWING, LEADER, ELECTION, TOOK, MS]","['VERB', 'PROPN', 'PROPN', 'VERB', 'PROPN']","[100, 96, 96, 100, 96]"
5083,17109,[ | ] Exception closing autodetect process,warn,"[ , Exception, closing, autodetect, process]","['SPACE', 'NOUN', 'NOUN', 'NOUN', 'NOUN']","[103, 92, 92, 92, 92]"
5084,5810,Could not set LAF to: *,warn,"[Could, not, set, LAF, to]","['AUX', 'PART', 'VERB', 'PROPN', 'PART']","[87, 94, 100, 96, 94]"
5085,195,id= |  replica task rejected by pool; no replica calls,warn,"[i, d, replica, task, rejected, by, pool, no, replica, calls]","['PROPN', 'PROPN', 'PROPN', 'NOUN', 'VERB', 'ADP', 'NOUN', 'DET', 'NOUN', 'VERB']","[96, 96, 96, 92, 100, 85, 92, 90, 92, 100]"
5086,14844,Ignoring notification for sid * from non-quorum member sid *,warn,"[Ignoring, notification, for, sid, from, non, quorum, member, sid]","['VERB', 'NOUN', 'ADP', 'ADJ', 'ADP', 'PROPN', 'NOUN', 'NOUN', 'NOUN']","[100, 92, 85, 84, 85, 96, 92, 92, 92]"
5087,8640,set counter write rpc timeout to * ms,info,"[set, counter, write, rpc, timeout, to, ms]","['VERB', 'NOUN', 'VERB', 'NOUN', 'NOUN', 'ADP', 'PROPN']","[100, 92, 100, 92, 92, 85, 96]"
5088,2585,$$$Empty Message$$$,info,"[ , Empty, Message]","['SPACE', 'ADJ', 'NOUN']","[103, 84, 92]"
5089,8740,Unable to parse *.,warn,"[Unable, to, parse]","['ADJ', 'PART', 'VERB']","[84, 94, 100]"
5090,1268,client- |  ,info,[client],['NOUN'],[92]
5091,2660,Finished updating state of  |  namespaces. ,info,"[Finished, updating, state, of, namespaces]","['VERB', 'VERB', 'NOUN', 'ADP', 'NOUN']","[100, 100, 92, 85, 92]"
5092,742,Error closing table,warn,"[Error, closing, table]","['NOUN', 'NOUN', 'NOUN']","[92, 92, 92]"
5093,14997,$$$Empty Message$$$,warn,"[ , Empty, Message]","['SPACE', 'ADJ', 'NOUN']","[103, 84, 92]"
5094,9197,Can't add  |  in the descriptors set,warn,"[Can, t, add, in, the, descriptors, set]","['AUX', 'NOUN', 'VERB', 'ADP', 'DET', 'NOUN', 'VERB']","[87, 92, 100, 85, 90, 92, 100]"
5095,17573,Index [*] (alias [*]) is not up to date. Updating mapping,info,"[Index, alias, is, not, up, to, date, Updating, mapping]","['NOUN', 'NOUN', 'AUX', 'PART', 'ADP', 'ADP', 'NOUN', 'VERB', 'NOUN']","[92, 92, 87, 94, 85, 85, 92, 100, 92]"
5096,9337,The specified feature: '*' version '*' *,info,"[The, specified, feature, version]","['DET', 'ADJ', 'NOUN', 'NOUN']","[90, 84, 92, 92]"
5097,6615,"Exception parsing * as int, value will not be considered as Start Number sequence",warn,"[Exception, parsing, as, int, value, will, not, be, considered, as, Start, Number, sequence]","['NOUN', 'VERB', 'ADP', 'NOUN', 'NOUN', 'AUX', 'PART', 'AUX', 'VERB', 'ADP', 'PROPN', 'PROPN', 'NOUN']","[92, 100, 85, 92, 92, 87, 94, 87, 100, 85, 96, 96, 92]"
5098,12801,Terminating process due to signal *,info,"[Terminating, process, due, to, signal]","['VERB', 'NOUN', 'ADP', 'PART', 'VERB']","[100, 92, 85, 94, 100]"
5099,1878,"* is NOT online; state=*; ServerCrashProcedures=*. Master startup cannot progress, in holding-pattern until region onlined.",warn,"[ , is, NOT, online, state, ServerCrashProcedures, Master, startup, can, not, progress, in, holding, pattern, until, region, onlined]","['SPACE', 'AUX', 'PART', 'ADJ', 'NOUN', 'VERB', 'PROPN', 'NOUN', 'AUX', 'PART', 'VERB', 'ADP', 'VERB', 'NOUN', 'SCONJ', 'NOUN', 'VERB']","[103, 87, 94, 84, 92, 100, 96, 92, 87, 94, 100, 85, 100, 92, 98, 92, 100]"
5100,11568,The heartbeat of JobManager with id * timed out.,info,"[The, heartbeat, of, JobManager, with, i, d, timed, out]","['DET', 'NOUN', 'ADP', 'PROPN', 'ADP', 'PROPN', 'PROPN', 'VERB', 'ADP']","[90, 92, 85, 96, 85, 96, 96, 100, 85]"
5101,1019,Stopping,info,[Stopping],['VERB'],[100]
5102,16433,put repository [*],info,"[put, repository]","['VERB', 'NOUN']","[100, 92]"
5103,7527,It is not a good idea to reference non-serializable * in a model directly as it may lead to serialization problems.,warn,"[It, is, not, a, good, idea, to, reference, non, serializable, in, a, model, directly, as, it, may, lead, to, serialization, problems]","['PRON', 'AUX', 'PART', 'DET', 'ADJ', 'NOUN', 'PART', 'VERB', 'PRON', 'ADJ', 'ADP', 'DET', 'NOUN', 'ADV', 'SCONJ', 'PRON', 'AUX', 'VERB', 'ADP', 'NOUN', 'NOUN']","[95, 87, 94, 90, 84, 92, 94, 100, 95, 84, 85, 90, 92, 86, 98, 95, 87, 100, 85, 92, 92]"
5104,7499,Access denied to shared (static) resource because of the file extension: ,warn,"[Access, denied, to, shared, static, resource, because, of, the, file, extension]","['NOUN', 'VERB', 'ADP', 'VERB', 'ADJ', 'NOUN', 'SCONJ', 'ADP', 'DET', 'NOUN', 'NOUN']","[92, 100, 85, 100, 84, 92, 98, 85, 90, 92, 92]"
5105,4207,Got InterruptedException on shutdown - not waiting anymore on region server ends,info,"[Got, InterruptedException, on, shutdown, not, waiting, anymore, on, region, server, ends]","['PROPN', 'PROPN', 'ADP', 'NOUN', 'PART', 'VERB', 'ADV', 'ADP', 'NOUN', 'NOUN', 'VERB']","[96, 96, 85, 92, 94, 100, 86, 85, 92, 92, 100]"
5106,4741,Killing daemons using pid files,info,"[Killing, daemons, using, pid, files]","['VERB', 'NOUN', 'VERB', 'ADJ', 'NOUN']","[100, 92, 100, 84, 92]"
5107,508,$$$Empty Message$$$,warn,"[ , Empty, Message]","['SPACE', 'ADJ', 'NOUN']","[103, 84, 92]"
5108,9870,Pinging Elasticsearch cluster via hosts * ...,info,"[Pinging, Elasticsearch, cluster, via, hosts]","['VERB', 'PROPN', 'NOUN', 'ADP', 'NOUN']","[100, 96, 92, 85, 92]"
5109,12237,Ship directory * is not a directory. Ignoring it.,warn,"[Ship, directory, is, not, a, directory, Ignoring, it]","['NOUN', 'NOUN', 'AUX', 'PART', 'DET', 'NOUN', 'VERB', 'PRON']","[92, 92, 87, 94, 90, 92, 100, 95]"
5110,14376,Using * as server connection factory,info,"[Using, as, server, connection, factory]","['VERB', 'ADP', 'NOUN', 'NOUN', 'NOUN']","[100, 85, 92, 92, 92]"
5111,17457,Failed to decode base64 string [*] - *,info,"[Failed, to, decode, base64, string]","['VERB', 'PART', 'VERB', 'NOUN', 'NOUN']","[100, 94, 100, 92, 92]"
5112,5436,Unable to get children of node ,warn,"[Unable, to, get, children, of, node]","['ADJ', 'PART', 'VERB', 'NOUN', 'ADP', 'PROPN']","[84, 94, 100, 92, 85, 96]"
5113,9278,Old style feature file without namespace found (URI: *). This format is deprecated and support for it will soon be removed,warn,"[Old, style, feature, file, without, namespace, found, URI, This, format, is, deprecated, and, support, for, it, will, soon, be, removed]","['ADJ', 'NOUN', 'NOUN', 'NOUN', 'ADP', 'NOUN', 'VERB', 'PROPN', 'DET', 'NOUN', 'AUX', 'VERB', 'CCONJ', 'NOUN', 'ADP', 'PRON', 'AUX', 'ADV', 'AUX', 'VERB']","[84, 92, 92, 92, 85, 92, 100, 96, 90, 92, 87, 100, 89, 92, 85, 95, 87, 86, 87, 100]"
5114,14592,Shutting down,info,"[Shutting, down]","['VERB', 'ADP']","[100, 85]"
5115,14217,Error closing file iterator,warn,"[Error, closing, file, iterator]","['NOUN', 'NOUN', 'NOUN', 'NOUN']","[92, 92, 92, 92]"
5116,2068, stop,info,"[ , stop]","['SPACE', 'VERB']","[103, 100]"
5117,1975,"ZK shows there is only the master self online, exiting now",info,"[ZK, shows, there, is, only, the, master, self, online, exiting, now]","['PRON', 'VERB', 'PRON', 'VERB', 'ADV', 'DET', 'NOUN', 'NOUN', 'ADJ', 'NOUN', 'ADV']","[95, 100, 95, 100, 86, 90, 92, 92, 84, 92, 86]"
5118,4071,Received a  |  from region server: ,warn,"[Received, a, from, region, server]","['VERB', 'PRON', 'ADP', 'NOUN', 'NOUN']","[100, 95, 85, 92, 92]"
5119,3797,Forcing removal of 0 length log in queue: ,warn,"[Forcing, removal, of, 0, length, log, in, queue]","['VERB', 'NOUN', 'ADP', 'NUM', 'NOUN', 'NOUN', 'ADP', 'NOUN']","[100, 92, 85, 93, 92, 92, 85, 92]"
5120,2979,$$$Empty Message$$$,warn,"[ , Empty, Message]","['SPACE', 'ADJ', 'NOUN']","[103, 84, 92]"
5121,10458,"Invalid groupingKey {labelKey:*, labelValue:*} must not be empty",warn,"[Invalid, groupingKey, labelKey, labelValue, must, not, be, empty]","['PROPN', 'PROPN', 'PROPN', 'PROPN', 'AUX', 'PART', 'AUX', 'ADJ']","[96, 96, 96, 96, 87, 94, 87, 84]"
5122,3963,"Token generation denied for user= | , authMethod=",warn,"[Token, generation, denied, for, user, authMethod]","['ADJ', 'NOUN', 'VERB', 'ADP', 'NOUN', 'NOUN']","[84, 92, 100, 85, 92, 92]"
5123,2201,"Failed transition, suspend *secs *; *; waiting on rectified condition fixed by other Procedure or operator intervention",warn,"[Failed, transition, suspend, secs, waiting, on, rectified, condition, fixed, by, other, Procedure, or, operator, intervention]","['VERB', 'NOUN', 'VERB', 'NOUN', 'VERB', 'ADP', 'VERB', 'NOUN', 'VERB', 'ADP', 'ADJ', 'NOUN', 'CCONJ', 'NOUN', 'NOUN']","[100, 92, 100, 92, 100, 85, 100, 92, 100, 85, 84, 92, 89, 92, 92]"
5124,16434,update repository [*],info,"[update, repository]","['VERB', 'NOUN']","[100, 92]"
5125,7549,Cannot create file store folder for some reason.,warn,"[Can, not, create, file, store, folder, for, some, reason]","['AUX', 'PART', 'VERB', 'NOUN', 'NOUN', 'NOUN', 'ADP', 'DET', 'NOUN']","[87, 94, 100, 92, 92, 92, 85, 90, 92]"
5126,2531,"* failed to call post CP hook for peer *, ignore since the procedure has already done",warn,"[ , failed, to, call, post, CP, hook, for, peer, ignore, since, the, procedure, has, already, done]","['SPACE', 'VERB', 'PART', 'VERB', 'NOUN', 'PROPN', 'NOUN', 'ADP', 'NOUN', 'NOUN', 'SCONJ', 'DET', 'NOUN', 'AUX', 'ADV', 'VERB']","[103, 100, 94, 100, 92, 96, 92, 85, 92, 92, 98, 90, 92, 87, 86, 100]"
